id,county,region,lan,lat,checkin
1,TaipeiCity,Beitou,121.508447,25.137077,202
2,TaipeiCity,Datong,121.508274,25.056847,400
3,TaipeiCity,Shilin,121.530849,25.091713,47004
4,TaipeiCity,Shilin,121.5496,25.1013,230791
5,TaipeiCity,Beitou,121.506343,25.136571,89929
6,TaipeiCity,Beitou,121.547742,25.15579,92
7,TaipeiCity,Beitou,121.465255,25.124904,6617
8,TaipeiCity,Daan,121.5362,25.0296,267855
9,TaipeiCity,Beitou,121.511592,25.13794,97450
10,TaipeiCity,Xinyi,121.57197,25.023757,124454
11,TaipeiCity,Wanhua,121.499962,25.036798,113803
12,TaipeiCity,Zhongshan,121.533838,25.063059,180147
13,TaipeiCity,Beitou,121.508682,25.137025,6395
14,TaipeiCity,Xinyi,121.56376,25.03758,483
15,TaipeiCity,Zhongzheng,121.52194,25.03471,364553
16,TaipeiCity,Beitou,121.507153,25.136691,92646
17,TaipeiCity,Beitou,121.468942,25.127255,1340
18,TaipeiCity,Zhongzheng,121.52887,25.04381,1098717
19,TaipeiCity,Zhongzheng,121.51877,25.038728,3366
20,TaipeiCity,Zhongshan,121.536287,25.050375,4943
21,TaipeiCity,Wanhua,121.504196,25.020141,255
22,TaipeiCity,Beitou,121.507289,25.136663,93843
23,TaipeiCity,Datong,121.510085,25.055565,113724
24,TaipeiCity,Xinyi,121.564837,25.033194,4818
25,TaipeiCity,Datong,121.508379,25.076421,4865
26,TaipeiCity,Shilin,121.547742,25.15579,54189
27,TaipeiCity,Wenshan,121.58211,24.99883,944380
28,TaipeiCity,Neihu,121.581244,25.08222,16991
29,TaipeiCity,Shilin,121.530239,25.071668,221
30,TaipeiCity,Xinyi,121.560314,25.040055,299872
31,TaipeiCity,Neihu,121.60231,25.08282,44054
32,TaipeiCity,Zhongshan,121.533,25.0788,1683
33,TaipeiCity,Beitou,121.461523,25.122507,39902
34,TaipeiCity,Shilin,121.503137,25.08952,59
35,TaipeiCity,Shilin,121.534101,25.126878,1508
36,TaipeiCity,Zhongshan,121.52245,25.053225,612
37,TaipeiCity,Zhongshan,121.52434,25.072852,0
38,TaipeiCity,Beitou,121.47744,25.13748,850
39,TaipeiCity,Wenshan,121.587451,25.0029,128
40,TaipeiCity,Zhongzheng,121.51121,25.03161,26394
41,TaipeiCity,Shilin,121.56286,25.16791,284
42,TaipeiCity,Wanhua,121.506885,25.042057,139223
43,TaipeiCity,Songshan,121.57774,25.05103,20446
44,TaipeiCity,Beitou,121.46401,25.117655,139468
45,TaipeiCity,Neihu,121.62398,25.08037,5011
46,TaipeiCity,Zhongzheng,121.515468,25.040363,60892
47,TaipeiCity,Shilin,121.5159,25.0959,260618
48,TaipeiCity,Wenshan,121.587087,24.978651,18265
49,TaipeiCity,Zhongshan,121.535389,25.046111,20283
50,TaipeiCity,Datong,121.51892,25.05072,71967
51,TaipeiCity,Beitou,121.51479,25.13819,8980
52,TaipeiCity,Xinyi,121.560437,25.043303,916537
53,TaipeiCity,Datong,121.515416,25.073138,101266
54,TaipeiCity,Shilin,121.523704,25.098516,1516
55,TaipeiCity,Beitou,121.552772,25.155623,4168
56,TaipeiCity,Zhongzheng,121.530106,25.012652,805
57,TaipeiCity,Wanhua,121.50326,25.03666,783
58,TaipeiCity,Zhongzheng,121.51832,25.0355,11780
59,TaipeiCity,Wanhua,121.49484,25.015403,2637
60,TaipeiCity,Shilin,121.53067,25.12486,238
61,TaipeiCity,Beitou,121.469,25.1194,7676
62,TaipeiCity,Neihu,121.58829,25.097072,42530
63,TaipeiCity,Zhongshan,121.55746,25.082779,11351
64,TaipeiCity,Zhongshan,121.53055,25.07234,4635
65,TaipeiCity,Shilin,121.53255,25.10396,1463
66,TaipeiCity,Zhongshan,121.540946,25.07392,18
67,TaipeiCity,Wanhua,121.504046,25.019365,94941
68,TaipeiCity,Zhongzheng,121.51272,25.03998,9195
69,TaipeiCity,Zhongzheng,121.51589,25.03978,6402
70,TaipeiCity,Xinyi,121.587438,25.0364,963
71,TaipeiCity,Zhongshan,121.536372,25.075135,17034
72,TaipeiCity,Daan,121.534278,25.024585,12761
73,TaipeiCity,Beitou,121.518937,25.12744,2420
74,TaipeiCity,Beitou,121.50585,25.13724,877
75,TaipeiCity,Zhongzheng,121.512032,25.047272,33
76,TaipeiCity,Wenshan,121.543913,24.991055,514
77,TaipeiCity,Zhongzheng,121.51531,25.03176,50
78,TaipeiCity,Shilin,121.54694,25.1096,1086
79,TaipeiCity,Datong,121.50925,25.060855,0
80,TaipeiCity,Datong,121.51596,25.07238,12099
81,TaipeiCity,Shilin,121.466347,25.109398,32622
82,TaipeiCity,Wenshan,121.581059,24.984413,205
83,TaipeiCity,Beitou,121.493959,25.150559,5645
84,TaipeiCity,Zhongshan,121.52456,25.073226,1660
85,TaipeiCity,Beitou,121.51378,25.13153,523
86,TaipeiCity,Xinyi,121.56197,25.03131,2162
87,TaipeiCity,Zhongzheng,121.51501,25.04328,60630
88,TaipeiCity,Shilin,121.51897,25.09606,29038
89,TaipeiCity,Neihu,121.576746,25.051607,543
90,TaipeiCity,Shilin,121.525008,25.079154,11204
91,TaipeiCity,Daan,121.544814,25.04181,463
92,TaipeiCity,Wanhua,121.506321,25.042795,11413
93,TaipeiCity,Beitou,121.51126,25.13602,595
94,TaipeiCity,Zhongzheng,121.52238,25.04691,276
95,TaipeiCity,Daan,121.53404,25.02881,2819
96,TaipeiCity,Zhongzheng,121.51006,25.04323,23783
97,TaipeiCity,Datong,121.508284,25.05521,0
98,TaipeiCity,Neihu,121.587154,25.099171,102419
99,TaipeiCity,Beitou,121.520512,25.150156,1979
100,TaipeiCity,Wanhua,121.502629,25.040234,803
101,TaipeiCity,Songshan,121.5621,25.0472,810
102,TaipeiCity,Shilin,121.551611,25.100853,3108
103,TaipeiCity,Beitou,121.540118,25.159277,123
104,TaipeiCity,Datong,121.508405,25.05609,0
105,TaipeiCity,Zhongzheng,121.50808,25.03693,515
106,TaipeiCity,Songshan,121.562514,25.04856,144150
107,TaipeiCity,Zhongshan,121.523253,25.060503,65
108,TaipeiCity,Songshan,121.574996,25.05123,1733
109,TaipeiCity,Zhongzheng,121.51021,25.03129,264
110,TaipeiCity,Nangang,121.632879,25.031106,193
111,TaipeiCity,Daan,121.548399,25.041457,5
112,TaipeiCity,Zhongzheng,121.525342,25.02036,54586
113,TaipeiCity,Zhongshan,121.533642,25.048387,2678
114,TaipeiCity,Beitou,121.47491,25.141503,712
115,TaipeiCity,Zhongzheng,121.52434,25.04035,11975
116,TaipeiCity,Wanhua,121.499505,25.040071,25443
117,TaipeiCity,Shilin,121.586731,25.134289,9045
118,TaipeiCity,Zhongshan,121.530578,25.069429,2569
119,TaipeiCity,Shilin,121.53078,25.103166,7974
120,TaipeiCity,Wenshan,121.59215,24.97029,1500
121,TaipeiCity,Zhongshan,121.556592,25.075445,4086
122,TaipeiCity,Zhongshan,121.55532,25.086228,3301
123,TaipeiCity,Wenshan,121.583663,24.976283,520
124,TaipeiCity,Zhongzheng,121.517182,25.041496,0
125,TaipeiCity,Neihu,121.62269,25.08727,4103
126,TaipeiCity,Daan,121.53421,25.02794,349
127,TaipeiCity,Datong,121.510627,25.051213,712
128,TaipeiCity,Beitou,121.513748,25.138573,232
129,TaipeiCity,Zhongzheng,121.50829,25.03937,0
130,TaipeiCity,Shilin,121.527669,25.09218,49118
131,TaipeiCity,Wenshan,121.54173,24.9917,1704
132,TaipeiCity,Xinyi,121.57197,25.023757,693
133,TaipeiCity,Nangang,121.590632,25.037714,573
134,TaipeiCity,Daan,121.549075,25.040096,0
135,TaipeiCity,Datong,121.512064,25.073,82
136,TaipeiCity,Datong,121.508526,25.058252,0
137,TaipeiCity,Neihu,121.584683,25.112096,5217
138,TaipeiCity,Zhongzheng,121.51467,25.03172,6577
139,TaipeiCity,Zhongzheng,121.52179,25.042901,874
140,TaipeiCity,Songshan,121.548399,25.057222,0
141,TaipeiCity,Nangang,121.61613,25.04066,142
142,TaipeiCity,Daan,121.549193,25.045111,0
143,TaipeiCity,Songshan,121.551468,25.04849,110490
144,TaipeiCity,Zhongzheng,121.519099,25.043447,6165
145,TaipeiCity,Nangang,121.61693,25.03988,1139
146,TaipeiCity,Beitou,121.478292,25.13619,1777
147,TaipeiCity,Zhongzheng,121.51488,25.03407,14
148,TaipeiCity,Neihu,121.601662,25.08592,1050
149,TaipeiCity,Zhongshan,121.526142,25.078575,1667
150,TaipeiCity,Zhongzheng,121.511507,25.047583,3523
151,TaipeiCity,Zhongshan,121.521782,25.065325,274
152,TaipeiCity,Shilin,121.524926,25.089562,3469
153,TaipeiCity,Zhongzheng,121.517404,25.039158,122
154,TaipeiCity,Daan,121.549301,25.024911,0
155,TaipeiCity,Neihu,121.568393,25.087603,10147
156,TaipeiCity,Daan,121.527861,25.023765,1721
157,TaipeiCity,Zhongshan,121.524401,25.072378,96
158,TaipeiCity,Shilin,121.577094,25.115364,15337
159,TaipeiCity,Zhongzheng,121.515266,25.035201,95
160,TaipeiCity,Songshan,121.565438,25.071846,5389
161,TaipeiCity,Beitou,121.538373,25.154642,18204
162,TaipeiCity,Neihu,121.600517,25.077111,4884
163,TaipeiCity,Songshan,121.548647,25.051838,0
164,TaipeiCity,Shilin,121.539659,25.137431,33978
165,TaipeiCity,Shilin,121.546321,25.094283,816
166,TaipeiCity,Wenshan,121.568263,24.971004,113
167,TaipeiCity,Zhongzheng,121.5324,25.010602,98399
168,TaipeiCity,Zhongshan,121.52194,25.05579,8550
169,TaipeiCity,Songshan,121.546673,25.061484,1289
170,TaipeiCity,Neihu,121.57516,25.07819,0
171,TaipeiCity,Zhongshan,121.529206,25.052894,396
172,TaipeiCity,Shilin,121.57409,25.167169,34978
173,TaipeiCity,Wenshan,121.594289,24.969071,533
174,TaipeiCity,Wanhua,121.499965,25.036794,787
175,TaipeiCity,Neihu,121.591965,25.088918,4235
176,TaipeiCity,Datong,121.50708,25.054116,1891
177,TaipeiCity,Zhongshan,121.524545,25.070757,8175
178,TaipeiCity,Zhongshan,121.520478,25.070172,90136
179,TaipeiCity,Songshan,121.551513,25.063666,33613
180,TaipeiCity,Shilin,121.52416,25.097456,11406
181,TaipeiCity,Zhongzheng,121.523642,25.042389,452
182,TaipeiCity,Shilin,121.514611,25.094001,90791
183,TaipeiCity,Wanhua,121.496271,25.03378,58
184,TaipeiCity,Daan,121.532554,25.027975,2687
185,TaipeiCity,Zhongzheng,121.520489,25.021138,35761
186,TaipeiCity,Wanhua,121.498018,25.032684,2412
187,TaipeiCity,Daan,121.557335,25.016909,20072
188,TaipeiCity,Wanhua,121.498205,25.032339,83
189,TaipeiCity,Songshan,121.549569,25.051345,16698
190,TaipeiCity,Datong,121.514595,25.053871,1276
191,TaipeiCity,Beitou,121.54059,25.16292,10068
192,TaipeiCity,Zhongzheng,121.524678,25.045479,305
193,TaipeiCity,Neihu,121.566585,25.078205,3615
194,TaipeiCity,Beitou,121.469348,25.132457,4047
195,TaipeiCity,Zhongshan,121.52603,25.075726,24
196,TaipeiCity,Zhongzheng,121.510806,25.046712,2104
197,TaipeiCity,Daan,121.531995,25.024182,1139
198,TaipeiCity,Zhongzheng,121.518901,25.039448,37
199,TaipeiCity,Zhongzheng,121.510191,25.031211,24607
200,TaipeiCity,Beitou,121.499237,25.107613,3356
201,TaipeiCity,Zhongshan,121.545307,25.083079,34993
202,TaipeiCity,Daan,121.547439,25.011661,258
203,TaipeiCity,Zhongzheng,121.510811,25.039994,6023
204,TaipeiCity,Shilin,121.526317,25.083994,72
205,TaipeiCity,Daan,121.54364,25.02055,0
206,TaipeiCity,Wenshan,121.57906,24.972926,13983
207,TaipeiCity,Zhongzheng,121.514161,25.043566,8291
208,TaipeiCity,Xinyi,121.587483,25.036519,31573
209,TaipeiCity,Wanhua,121.493488,25.038135,10077
210,TaipeiCity,Xinyi,121.5641,25.033492,159134
211,TaipeiCity,Nangang,121.59196,25.043121,1216
212,TaipeiCity,Datong,121.509084,25.0557,0
213,TaipeiCity,Daan,121.535281,25.017774,9565
214,TaipeiCity,Datong,121.510502,25.074916,2
215,TaipeiCity,Beitou,121.51506,25.149346,0
216,TaipeiCity,Wenshan,121.551488,25.000343,16973
217,TaipeiCity,Xinyi,121.565575,25.032547,284
218,TaipeiCity,Beitou,121.508675,25.137023,6373
219,TaipeiCity,Songshan,121.549643,25.063718,1090
220,TaipeiCity,Wanhua,121.508892,25.042396,15
221,TaipeiCity,Wanhua,121.507808,25.042095,0
222,TaipeiCity,Wenshan,121.549385,24.997839,1408
223,TaipeiCity,Shilin,121.51822,25.080721,3029
224,TaipeiCity,Songshan,121.57792,25.050257,8843
225,TaipeiCity,Neihu,121.590337,25.06935,4292
226,TaipeiCity,Wanhua,121.507133,25.039735,13151
227,TaipeiCity,Nangang,121.663762,25.027395,10536
228,TaipeiCity,Zhongzheng,121.511776,25.031677,0
229,TaipeiCity,Datong,121.510549,25.054862,24679
230,TaipeiCity,Shilin,121.51601,25.095988,0
231,TaipeiCity,Datong,121.520145,25.051051,169
232,TaipeiCity,Datong,121.512588,25.059526,2665
233,TaipeiCity,Daan,121.543321,25.031982,7601
234,TaipeiCity,Daan,121.534638,25.026419,0
235,TaipeiCity,Wanhua,121.506906,25.022041,95347
236,TaipeiCity,Datong,121.520145,25.051051,0
237,TaipeiCity,Datong,121.516775,25.059811,3311
238,TaipeiCity,Songshan,121.561091,25.049096,12428
239,TaipeiCity,Beitou,121.50969,25.116631,21240
240,TaipeiCity,Wenshan,121.576312,24.996084,47088
241,TaipeiCity,Songshan,121.562074,25.047158,0
242,TaipeiCity,Zhongzheng,121.516051,25.04132,5824
243,TaipeiCity,Zhongshan,121.557098,25.083576,280230
244,TaipeiCity,Zhongzheng,121.530988,25.045363,97078
245,TaipeiCity,Xinyi,121.57997,25.022963,3076
246,TaipeiCity,Zhongshan,121.524379,25.049033,8246
247,TaipeiCity,Datong,121.518733,25.049247,32
248,TaipeiCity,Songshan,121.56423,25.06012,2849
249,TaipeiCity,Beitou,121.504295,25.148927,112
250,TaipeiCity,Xinyi,121.572928,25.016211,1356
251,TaipeiCity,Beitou,121.510961,25.114405,599
252,TaipeiCity,Neihu,121.590402,25.10333,0
253,TaipeiCity,Wenshan,121.569737,24.98911,167
254,TaipeiCity,Zhongshan,121.521009,25.059183,0
255,TaipeiCity,Wanhua,121.50738,25.042618,150
256,TaipeiCity,Shilin,121.52638,25.097807,879
257,TaipeiCity,Zhongzheng,121.512715,25.044037,565
258,TaipeiCity,Zhongshan,121.526512,25.065737,2357
259,TaipeiCity,Zhongzheng,121.523026,25.017992,3112
260,TaipeiCity,Shilin,121.544918,25.136293,59
261,TaipeiCity,Beitou,121.510096,25.137931,2232
262,TaipeiCity,Nangang,121.616904,25.056899,19885
263,TaipeiCity,Wanhua,121.498908,25.02908,141
264,TaipeiCity,Datong,121.518428,25.062446,214
265,TaipeiCity,Datong,121.51628,25.065092,588
266,TaipeiCity,Datong,121.511744,25.058944,971
267,TaipeiCity,Shilin,121.532541,25.113143,43781
268,TaipeiCity,Nangang,121.622337,25.029077,8601
269,TaipeiCity,Neihu,121.575197,25.079554,0
270,TaipeiCity,Wenshan,121.540222,25.004312,0
271,TaipeiCity,Nangang,121.616904,25.056899,19885
272,TaipeiCity,Zhongzheng,121.52266,25.026545,11004
273,TaipeiCity,Nangang,121.606042,25.051814,15637
274,TaipeiCity,Nangang,121.611783,25.05784,0
275,TaipeiCity,Songshan,121.549643,25.063718,0
276,TaipeiCity,Xinyi,121.584668,25.037384,34725
277,TaipeiCity,Songshan,121.549643,25.063718,0
278,TaipeiCity,Datong,121.51628,25.065092,588
279,TaipeiCity,Daan,121.537867,25.042861,4889
280,TaipeiCity,Neihu,121.586462,25.078204,14865
281,TaipeiCity,Daan,121.539152,25.024224,1
282,TaipeiCity,Wanhua,121.500684,25.036944,0
283,TaipeiCity,Datong,121.515864,25.055511,1060
284,TaipeiCity,Neihu,121.582616,25.102921,3107
285,TaipeiCity,Daan,121.526758,25.03276,0
286,TaipeiCity,Zhongzheng,121.511118,25.032515,878
287,TaipeiCity,Xinyi,121.570103,25.030446,15934
288,TaipeiCity,Beitou,121.50219,25.108433,189
289,TaipeiCity,Wenshan,121.569737,24.99,2523
290,TaipeiCity,Neihu,121.603987,25.060639,309
291,TaipeiCity,Shilin,121.570813,25.129125,393
292,TaipeiCity,Shilin,121.531838,25.10214,2099
293,TaipeiCity,Wenshan,121.53622,24.995279,7
294,TaipeiCity,Datong,121.509986,25.054789,448
295,TaipeiCity,Zhongshan,121.525574,25.067017,3088
296,TaipeiCity,Beitou,121.539006,25.169248,992
297,TaipeiCity,Neihu,121.580035,25.080995,1385
298,TaipeiCity,Zhongshan,121.539171,25.063604,324
299,TaipeiCity,Beitou,121.539853,25.159194,539
300,TaipeiCity,Daan,121.544637,25.024624,27121
301,TaipeiCity,Zhongshan,121.520869,25.072491,4321
302,TaipeiCity,Daan,121.524964,25.030363,5
303,TaipeiCity,Beitou,121.495846,25.122771,48631
304,TaipeiCity,Zhongshan,121.55052,25.081814,2370
305,TaipeiCity,Wanhua,121.495628,25.036329,29
306,TaipeiCity,Nangang,121.596855,25.053455,627
307,TaipeiCity,Datong,121.512183,25.060246,19497
308,TaipeiCity,Zhongzheng,121.512333,25.031779,2277
309,TaipeiCity,Nangang,121.606045,25.051801,86
310,TaipeiCity,Wenshan,121.568527,25.004011,463
311,TaipeiCity,Datong,121.510181,25.049556,1988
312,TaipeiCity,Xinyi,121.560089,25.032323,680
313,TaipeiCity,Nangang,121.615468,25.058038,34
314,TaipeiCity,Wenshan,121.554534,25.016763,7947
315,TaipeiCity,Daan,121.55378,25.034497,2171
316,TaipeiCity,Zhongshan,121.54222,25.053505,503
317,TaipeiCity,Datong,121.509994,25.054813,69
318,TaipeiCity,Wenshan,121.550512,25.005924,0
319,TaipeiCity,Shilin,121.547019,25.099975,2248
320,NewTaipei,Bali,121.43382,25.15887,948
321,NewTaipei,Bali,121.39665,25.14362,18750
322,NewTaipei,Bali,121.43226,25.14349,0
323,NewTaipei,Bali,121.43028,25.16072,1180
324,NewTaipei,Linkou,121.36372,25.07108,50961
325,NewTaipei,Tamsui,121.43077,25.17822,262
326,NewTaipei,Shuangxi,121.87625,25.02089,664
327,NewTaipei,Ruifang,121.84381,25.10816,186060
328,NewTaipei,Ruifang,121.84423,25.11149,662
329,NewTaipei,Ruifang,121.84231,25.10794,3
330,NewTaipei,Ruifang,121.84371,25.10662,6027
331,NewTaipei,Ruifang,121.84345,25.10981,684
332,NewTaipei,Luzhou,121.46641,25.07932,10
333,NewTaipei,Pinglin,121.66281,24.87866,661
334,NewTaipei,Yonghe,121.50794,24.99984,0
335,NewTaipei,Xindian,121.49556,24.94401,5006
336,NewTaipei,Yingge,121.36251,24.95944,1
337,NewTaipei,Luzhou,121.47021,25.06688,2247
338,NewTaipei,Shiding,121.63869,24.95737,74
339,NewTaipei,Shiding,121.62386,24.95682,1829
340,NewTaipei,Sanzhi,121.50081,25.25868,8
341,NewTaipei,Zhonghe,121.51172,25.00136,14773
342,NewTaipei,Sanzhi,121.49961,25.27357,2731
343,NewTaipei,Bali,121.43471,25.15844,15727
344,NewTaipei,Bali,121.43369,25.15137,10423
345,NewTaipei,Bali,121.42673,25.16216,53405
346,NewTaipei,Bali,121.42275,25.16372,898
347,NewTaipei,Bali,121.40311,25.14931,4757
348,NewTaipei,Bali,121.43562,25.15906,311259
349,NewTaipei,Sanzhi,121.49751,25.25675,220
350,NewTaipei,Sanzhi,121.53926,25.21453,0
351,NewTaipei,Ruifang,121.84527,25.11025,290
352,NewTaipei,Zhonghe,121.49754,24.99553,5661
353,NewTaipei,Shimen,121.57457,25.22701,435
354,NewTaipei,Bali,121.41261,25.16391,16293
355,NewTaipei,Bali,121.40279,25.15454,118553
356,NewTaipei,Shuangxi,121.85437,25.08056,177
357,NewTaipei,Pingxi,121.77655,25.04259,172437
358,NewTaipei,Pingxi,121.77516,25.04115,70492
359,NewTaipei,Pingxi,121.78293,25.04738,223
360,NewTaipei,Pingxi,121.78702,25.04861,1492
361,NewTaipei,Shiding,121.67503,25.01336,916
362,NewTaipei,Shulin,121.40027,25.00558,313
363,NewTaipei,Tamsui,121.44077,25.16966,43
364,NewTaipei,Sanchong,121.50052,25.06577,90365
365,NewTaipei,Shuangxi,121.86478,25.03476,1214
366,NewTaipei,Sanzhi,121.51802,25.20721,2
367,NewTaipei,Sanzhi,121.51064,25.28345,1535
368,NewTaipei,Sanzhi,121.50889,25.25159,200
369,NewTaipei,Sanzhi,121.50776,25.24896,1825
370,NewTaipei,Sanchong,121.48599,25.07182,18
371,NewTaipei,Sanchong,121.48878,25.05355,9983
372,NewTaipei,Sanchong,121.47596,25.05051,7031
373,NewTaipei,Sanchong,121.48978,25.06291,265
374,NewTaipei,Ruifang,121.83093,25.10168,42
375,NewTaipei,Sanxia,121.36666,24.93333,0
376,NewTaipei,Sanxia,121.37013,24.92721,803
377,NewTaipei,Sanxia,121.36868,24.93182,713823
378,NewTaipei,Sanxia,121.40904,24.93095,2108
379,NewTaipei,Sanxia,121.37367,24.93488,121
380,NewTaipei,Sanxia,121.36911,24.93307,1506
381,NewTaipei,Sanxia,121.37037,24.93379,89705
382,NewTaipei,Sanxia,121.42208,24.90879,4044
383,NewTaipei,Sanxia,121.36941,24.91923,0
384,NewTaipei,Sanxia,121.36934,24.93445,2801
385,NewTaipei,Sanxia,121.36951,24.93354,828
386,NewTaipei,Gongliao,122.00191,25.00749,57038
387,NewTaipei,Ruifang,121.82256,25.06554,11469
388,NewTaipei,Xizhi,121.62261,25.05346,10
389,NewTaipei,Yingge,121.35434,24.95189,1997
390,NewTaipei,Yingge,121.35979,24.95356,21013
391,NewTaipei,Taishan,121.43201,25.05979,138
392,NewTaipei,Sanxia,121.45019,24.84479,13238
393,NewTaipei,Tucheng,121.44347,24.95924,40486
394,NewTaipei,Tucheng,121.42936,24.95433,92
395,NewTaipei,Tucheng,121.44298,24.97354,0
396,NewTaipei,Tucheng,121.44697,24.97028,0
397,NewTaipei,Tucheng,121.44324,24.96709,0
398,NewTaipei,Tucheng,121.44667,24.94222,1749
399,NewTaipei,Tucheng,121.45704,24.97728,77
400,NewTaipei,Tucheng,121.44276,24.97131,1018
401,NewTaipei,Shenkeng,121.61494,25.00173,108
402,NewTaipei,Wulai,121.55833,24.85111,19
403,NewTaipei,Sanzhi,121.53193,25.18536,39
404,NewTaipei,Shulin,121.40125,25.00626,25801
405,NewTaipei,Shulin,121.40613,24.97814,12
406,NewTaipei,Xizhi,121.66901,25.05168,27399
407,NewTaipei,Sanchong,121.49604,25.07172,279
408,NewTaipei,Xindian,121.53981,24.97427,337
409,NewTaipei,Sanxia,121.40409,24.86803,1
410,NewTaipei,Xindian,121.55983,24.96097,233
411,NewTaipei,Bali,121.41938,25.16033,9612
412,NewTaipei,Shulin,121.39892,24.99828,170
413,NewTaipei,Pingxi,121.79754,25.04991,368
414,NewTaipei,Pingxi,121.80194,25.05345,92
415,NewTaipei,Shulin,121.45176,25.01075,3354
416,NewTaipei,Sanchong,121.47776,25.05668,68064
417,NewTaipei,Wulai,121.50003,24.77972,587
418,NewTaipei,Banqiao,121.45586,25.01144,547
419,NewTaipei,Tamsui,121.43642,25.17407,29991
420,NewTaipei,Xindian,121.53468,24.95743,17
421,NewTaipei,Ruifang,121.84585,25.10002,51
422,NewTaipei,Ruifang,121.83774,25.10383,184
423,NewTaipei,Shulin,121.39389,24.97181,1076
424,NewTaipei,Ruifang,121.84802,25.11208,24
425,NewTaipei,Shulin,121.38511,24.96897,10126
426,NewTaipei,Shulin,121.45114,25.00874,567
427,NewTaipei,Banqiao,121.47553,25.02182,0
428,NewTaipei,Ruifang,121.86119,25.12248,2745
429,NewTaipei,Taishan,121.41704,25.05566,0
430,NewTaipei,Tamsui,121.45538,25.19994,963
431,NewTaipei,Shuangxi,121.84752,25.08941,75869
432,NewTaipei,Sanchong,121.49221,25.06075,9778
433,NewTaipei,Jinshan,121.63347,25.23913,116
434,NewTaipei,Zhonghe,121.51627,24.98808,135
435,NewTaipei,Zhonghe,121.49271,25.00025,70
436,NewTaipei,Zhonghe,121.48332,25.00285,974
437,NewTaipei,Zhonghe,121.50662,25.00468,0
438,NewTaipei,Zhonghe,121.49845,24.97468,753
439,NewTaipei,Zhonghe,121.49601,24.97806,11
440,NewTaipei,Zhonghe,121.49695,24.97832,420
441,NewTaipei,Zhonghe,121.47768,25.01057,39
442,NewTaipei,Zhonghe,121.49028,24.98251,277
443,NewTaipei,Zhonghe,121.47181,24.99838,4670
444,NewTaipei,Zhonghe,121.46681,24.99814,4
445,NewTaipei,Zhonghe,121.49385,24.99751,112
446,NewTaipei,Zhonghe,121.50108,25.00144,832
447,NewTaipei,Zhonghe,121.50129,25.00062,0
448,NewTaipei,Zhonghe,121.49942,24.98684,387
449,NewTaipei,Zhonghe,121.48235,25.00751,1
450,NewTaipei,Zhonghe,121.48256,25.01219,419
451,NewTaipei,Zhonghe,121.51373,24.99858,0
452,NewTaipei,Yonghe,121.51731,25.01191,2736
453,NewTaipei,Zhonghe,121.49984,24.99292,105
454,NewTaipei,Wugu,121.42712,25.07062,0
455,NewTaipei,Wugu,121.41927,25.09637,38
456,NewTaipei,Wugu,121.44842,25.10351,146
457,NewTaipei,Wugu,121.43196,25.08485,2905
458,NewTaipei,Wugu,121.45741,25.09824,110
459,NewTaipei,Luzhou,121.45741,25.09823,167
460,NewTaipei,Tucheng,121.46611,24.95138,423
461,NewTaipei,Xizhi,121.60754,25.12911,24478
462,NewTaipei,Wulai,121.51458,24.81981,509
463,NewTaipei,Ruifang,121.84199,25.10711,24
464,NewTaipei,Sanxia,121.36531,24.87731,4351
465,NewTaipei,Xindian,121.50475,24.94134,23351
466,NewTaipei,Wulai,121.52844,24.82524,67142
467,NewTaipei,Tamsui,121.42821,25.18946,1319
468,NewTaipei,Tamsui,121.44394,25.19051,20
469,NewTaipei,Sanzhi,121.52075,25.19091,928
470,NewTaipei,Tucheng,121.45966,24.95034,443
471,NewTaipei,Pinglin,121.69371,24.91252,7
472,NewTaipei,Xizhi,121.66315,25.05275,0
473,NewTaipei,Wanli,121.65102,25.17511,11135
474,NewTaipei,Shenkeng,121.60674,24.99797,1698
475,NewTaipei,Xindian,121.53303,24.95915,12495
476,NewTaipei,Xizhi,121.64267,25.10044,0
477,NewTaipei,Sanchong,121.47445,25.07211,0
478,NewTaipei,Wulai,121.55005,24.84695,0
479,NewTaipei,Sanchong,121.49343,25.08101,0
480,NewTaipei,Xindian,121.53941,24.93333,40403
481,NewTaipei,Xinzhuang,121.45494,25.03446,6062
482,NewTaipei,Luzhou,121.47376,25.07784,22
483,NewTaipei,Xindian,121.48256,24.94926,348
484,NewTaipei,Shiding,121.65185,25.00684,52
485,NewTaipei,Sanzhi,121.52925,25.22606,2570
486,NewTaipei,Sanzhi,121.50502,25.27503,1067
487,NewTaipei,Jinshan,121.64249,25.22103,7931
488,NewTaipei,Xindian,121.53333,24.95001,0
489,NewTaipei,Pinglin,121.70982,24.93568,35
490,NewTaipei,Zhonghe,121.48141,25.00985,0
491,NewTaipei,Ruifang,121.86119,25.12248,1234
492,NewTaipei,Ruifang,121.86442,25.11862,863
493,NewTaipei,Xindian,121.55407,24.90465,0
494,NewTaipei,Sanxia,121.42623,24.89654,683
495,NewTaipei,Tucheng,121.42366,24.95601,1525
496,NewTaipei,Tamsui,121.41593,25.18212,37721
497,NewTaipei,Yonghe,121.50715,25.00751,444
498,NewTaipei,Wulai,121.54454,24.87416,321
499,NewTaipei,Sanxia,121.37943,24.94796,6446
500,NewTaipei,Shimen,121.56765,25.29127,160
501,NewTaipei,Shimen,121.60329,25.27167,488
